travelCode,userCode,from,place,flightType,Fprice,agency,name,days,price,total,FHtotal
64521,629,Campo Grande (MS),Brasilia (DF),firstClass,847.83,FlyingDrops,Hotel BP,2,247.62,495.24,1343.07
64523,629,Campo Grande (MS),Brasilia (DF),firstClass,847.83,FlyingDrops,Hotel BP,4,247.62,990.48,1838.31
64526,629,Campo Grande (MS),Brasilia (DF),firstClass,949.99,CloudFy,Hotel BP,1,247.62,247.62,1197.61
64537,629,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,3,208.04,624.12,1771.07
64545,629,Campo Grande (MS),Natal (RN),firstClass,778.01,Rainbow,Hotel BD,3,242.88,728.64,1506.65
64546,629,Campo Grande (MS),Florianopolis (SC),economic,808.63,CloudFy,Hotel A,4,313.02,1252.08,2060.71
64550,629,Campo Grande (MS),Natal (RN),premium,541.59,Rainbow,Hotel BD,2,242.88,485.76,1027.35
64557,629,Campo Grande (MS),Natal (RN),economic,411.05,Rainbow,Hotel BD,3,242.88,728.64,1139.69
64560,629,Campo Grande (MS),Florianopolis (SC),economic,808.63,CloudFy,Hotel A,2,313.02,626.04,1434.67
64561,629,Campo Grande (MS),Natal (RN),economic,467.6,CloudFy,Hotel BD,2,242.88,485.76,953.36
64568,629,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,4,313.02,1252.08,2016.61
64570,629,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,FlyingDrops,Hotel Z,4,208.04,832.16,2305.57
64571,629,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,2,313.02,626.04,1390.57
64575,629,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,FlyingDrops,Hotel A,1,313.02,313.02,1623.34
64581,630,Campo Grande (MS),Salvador (BH),premium,826.72,CloudFy,Hotel K,1,263.41,263.41,1090.13
64582,630,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,CloudFy,Hotel A,4,313.02,1252.08,2698.42
64583,630,Campo Grande (MS),Aracaju (SE),economic,877.56,Rainbow,Hotel Z,4,208.04,832.16,1709.72
64585,630,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,2,247.62,495.24,1156.56
64593,630,Campo Grande (MS),Natal (RN),firstClass,732.89,CloudFy,Hotel BD,3,242.88,728.64,1461.53
64603,630,Campo Grande (MS),Brasilia (DF),premium,691.99,Rainbow,Hotel BP,1,247.62,247.62,939.61
64607,630,Campo Grande (MS),Salvador (BH),premium,826.72,CloudFy,Hotel K,1,263.41,263.41,1090.13
64620,630,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,CloudFy,Hotel AF,4,139.1,556.4,1176.56
64626,630,Campo Grande (MS),Brasilia (DF),premium,691.99,Rainbow,Hotel BP,4,247.62,990.48,1682.47
64631,630,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,Rainbow,Hotel CB,4,165.99,663.96,2418.13
64633,630,Campo Grande (MS),Recife (PE),premium,991.22,Rainbow,Hotel AU,2,312.83,625.66,1616.88
64636,630,Campo Grande (MS),Aracaju (SE),premium,1215.45,CloudFy,Hotel Z,1,208.04,208.04,1423.49
64637,630,Campo Grande (MS),Sao Paulo (SP),economic,375.51,CloudFy,Hotel AF,4,139.1,556.4,931.91
64648,630,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,Rainbow,Hotel CB,4,165.99,663.96,1610.51
64650,630,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,2,247.62,495.24,1366.15
64653,630,Campo Grande (MS),Aracaju (SE),premium,1215.45,CloudFy,Hotel Z,3,208.04,624.12,1839.57
64655,630,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,FlyingDrops,Hotel AF,3,139.1,417.3,1101.95
64656,630,Campo Grande (MS),Natal (RN),firstClass,732.89,CloudFy,Hotel BD,3,242.88,728.64,1461.53
64659,630,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,Rainbow,Hotel CB,2,165.99,331.98,2086.15
64667,630,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,FlyingDrops,Hotel AF,1,139.1,139.1,823.75
64670,630,Campo Grande (MS),Natal (RN),premium,652.47,CloudFy,Hotel BD,4,242.88,971.52,1623.99
64673,630,Campo Grande (MS),Salvador (BH),premium,826.72,CloudFy,Hotel K,4,263.41,1053.64,1880.36
64676,630,Campo Grande (MS),Florianopolis (SC),premium,1030.13,Rainbow,Hotel A,1,313.02,313.02,1343.15
64678,630,Campo Grande (MS),Sao Paulo (SP),premium,536.98,CloudFy,Hotel AF,1,139.1,139.1,676.08
64682,630,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,Rainbow,Hotel CB,4,165.99,663.96,2418.13
64684,630,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,FlyingDrops,Hotel AF,3,139.1,417.3,1101.95
64686,630,Campo Grande (MS),Sao Paulo (SP),premium,536.98,CloudFy,Hotel AF,3,139.1,417.3,954.28
64689,631,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,Rainbow,Hotel CB,4,165.99,663.96,1610.51
64690,631,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,Rainbow,Hotel A,3,313.02,939.06,2280.27
64699,631,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,Rainbow,Hotel CB,2,165.99,331.98,1660.86
64701,631,Campo Grande (MS),Recife (PE),firstClass,1244.73,CloudFy,Hotel AU,4,312.83,1251.32,2496.05
64702,631,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,3,247.62,742.86,1613.77
64705,631,Campo Grande (MS),Recife (PE),premium,991.22,Rainbow,Hotel AU,2,312.83,625.66,1616.88
64706,631,Campo Grande (MS),Recife (PE),premium,991.22,Rainbow,Hotel AU,2,312.83,625.66,1616.88
64708,631,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,Rainbow,Hotel AF,1,139.1,139.1,783.26
64710,631,Campo Grande (MS),Salvador (BH),premium,826.72,CloudFy,Hotel K,3,263.41,790.23,1616.95
64711,631,Campo Grande (MS),Recife (PE),firstClass,1185.95,Rainbow,Hotel AU,2,312.83,625.66,1811.61
64713,631,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,CloudFy,Hotel A,2,313.02,626.04,2072.38
64715,631,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,Rainbow,Hotel AF,2,139.1,278.2,922.36
64723,631,Campo Grande (MS),Natal (RN),firstClass,778.01,Rainbow,Hotel BD,1,242.88,242.88,1020.89
64727,631,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,FlyingDrops,Hotel A,1,313.02,313.02,1623.34
64730,631,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,FlyingDrops,Hotel CB,1,165.99,165.99,1775.8
64739,631,Campo Grande (MS),Sao Paulo (SP),premium,536.98,CloudFy,Hotel AF,3,139.1,417.3,954.28
64749,631,Campo Grande (MS),Sao Paulo (SP),economic,375.51,CloudFy,Hotel AF,3,139.1,417.3,792.81
64753,631,Campo Grande (MS),Natal (RN),firstClass,778.01,Rainbow,Hotel BD,1,242.88,242.88,1020.89
64755,631,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,4,247.62,990.48,1861.39
64757,631,Campo Grande (MS),Natal (RN),economic,411.05,Rainbow,Hotel BD,4,242.88,971.52,1382.57
64766,631,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,2,247.62,495.24,1366.15
64768,631,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,Rainbow,Hotel Z,1,208.04,208.04,1753.82
64769,631,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,3,313.02,939.06,1703.59
64773,631,Campo Grande (MS),Brasilia (DF),premium,691.99,Rainbow,Hotel BP,3,247.62,742.86,1434.85
64774,631,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,Rainbow,Hotel CB,3,165.99,497.97,2252.14
64783,632,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,3,208.04,624.12,1771.07
64787,632,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,1,247.62,247.62,1118.53
64788,632,Campo Grande (MS),Brasilia (DF),economic,506.56,CloudFy,Hotel BP,3,247.62,742.86,1249.42
64790,632,Campo Grande (MS),Brasilia (DF),premium,691.99,Rainbow,Hotel BP,3,247.62,742.86,1434.85
64792,632,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,FlyingDrops,Hotel AF,3,139.1,417.3,1101.95
64796,632,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,2,247.62,495.24,1156.56
64797,632,Campo Grande (MS),Aracaju (SE),premium,1215.45,CloudFy,Hotel Z,3,208.04,624.12,1839.57
64803,632,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,Rainbow,Hotel CB,4,165.99,663.96,1992.84
64812,632,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,FlyingDrops,Hotel AF,4,139.1,556.4,1241.05
64815,632,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,Rainbow,Hotel CB,2,165.99,331.98,1660.86
64817,632,Campo Grande (MS),Sao Paulo (SP),economic,381.83,Rainbow,Hotel AF,3,139.1,417.3,799.13
64823,632,Campo Grande (MS),Florianopolis (SC),premium,1030.13,Rainbow,Hotel A,2,313.02,626.04,1656.17
64826,632,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,3,313.02,939.06,1703.59
64827,632,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,Rainbow,Hotel Z,3,208.04,624.12,2169.9
64833,632,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,Rainbow,Hotel AF,3,139.1,417.3,1061.46
64844,632,Campo Grande (MS),Natal (RN),firstClass,732.89,CloudFy,Hotel BD,1,242.88,242.88,975.77
64846,632,Campo Grande (MS),Recife (PE),firstClass,1262.23,FlyingDrops,Hotel AU,1,312.83,312.83,1575.06
64855,632,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,4,208.04,832.16,1979.11
64859,632,Campo Grande (MS),Florianopolis (SC),economic,808.63,CloudFy,Hotel A,2,313.02,626.04,1434.67
64862,632,Campo Grande (MS),Natal (RN),firstClass,749.85,FlyingDrops,Hotel BD,1,242.88,242.88,992.73
64867,632,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,Rainbow,Hotel A,1,313.02,313.02,1654.23
64871,632,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,3,313.02,939.06,1703.59
64880,632,Campo Grande (MS),Brasilia (DF),economic,517.82,Rainbow,Hotel BP,2,247.62,495.24,1013.06
64885,632,Campo Grande (MS),Salvador (BH),firstClass,1052.6,FlyingDrops,Hotel K,4,263.41,1053.64,2106.24
64887,632,Campo Grande (MS),Natal (RN),firstClass,749.85,FlyingDrops,Hotel BD,2,242.88,485.76,1235.61
64889,632,Campo Grande (MS),Recife (PE),economic,659.43,CloudFy,Hotel AU,4,312.83,1251.32,1910.75
64892,632,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,3,313.02,939.06,1703.59
64895,632,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,3,208.04,624.12,1771.07
64900,632,Campo Grande (MS),Rio de Janeiro (RJ),premium,1363.27,CloudFy,Hotel CB,1,165.99,165.99,1529.26
64902,632,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,CloudFy,Hotel AF,3,139.1,417.3,1037.46
64908,632,Campo Grande (MS),Natal (RN),economic,411.05,Rainbow,Hotel BD,1,242.88,242.88,653.93
64909,632,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,2,247.62,495.24,1156.56
64911,632,Campo Grande (MS),Recife (PE),firstClass,1244.73,CloudFy,Hotel AU,4,312.83,1251.32,2496.05
64915,632,Campo Grande (MS),Brasilia (DF),firstClass,847.83,FlyingDrops,Hotel BP,1,247.62,247.62,1095.45
64916,632,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,Rainbow,Hotel AF,1,139.1,139.1,783.26
64917,632,Campo Grande (MS),Recife (PE),firstClass,1185.95,Rainbow,Hotel AU,1,312.83,312.83,1498.78
64922,632,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,CloudFy,Hotel Z,3,208.04,624.12,2205.92
64928,632,Campo Grande (MS),Aracaju (SE),economic,877.56,Rainbow,Hotel Z,1,208.04,208.04,1085.6
64934,632,Campo Grande (MS),Sao Paulo (SP),economic,381.83,Rainbow,Hotel AF,3,139.1,417.3,799.13
64936,632,Campo Grande (MS),Florianopolis (SC),premium,1031.59,CloudFy,Hotel A,2,313.02,626.04,1657.63
64940,632,Campo Grande (MS),Recife (PE),firstClass,1262.23,FlyingDrops,Hotel AU,4,312.83,1251.32,2513.55
64943,632,Campo Grande (MS),Brasilia (DF),economic,517.82,Rainbow,Hotel BP,3,247.62,742.86,1260.68
64949,632,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,4,313.02,1252.08,2016.61
64950,632,Campo Grande (MS),Recife (PE),firstClass,1244.73,CloudFy,Hotel AU,1,312.83,312.83,1557.56
64955,632,Campo Grande (MS),Salvador (BH),economic,615.26,Rainbow,Hotel K,2,263.41,526.82,1142.08
64957,632,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,Rainbow,Hotel CB,3,165.99,497.97,1444.52
64958,632,Campo Grande (MS),Natal (RN),economic,411.05,Rainbow,Hotel BD,1,242.88,242.88,653.93
64969,633,Campo Grande (MS),Sao Paulo (SP),economic,375.51,CloudFy,Hotel AF,1,139.1,139.1,514.61
64975,633,Campo Grande (MS),Recife (PE),firstClass,1262.23,FlyingDrops,Hotel AU,1,312.83,312.83,1575.06
64976,633,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1614.7,CloudFy,Hotel CB,1,165.99,165.99,1780.69
64979,633,Campo Grande (MS),Salvador (BH),premium,826.72,CloudFy,Hotel K,3,263.41,790.23,1616.95
64981,633,Campo Grande (MS),Aracaju (SE),economic,877.56,Rainbow,Hotel Z,1,208.04,208.04,1085.6
64982,633,Campo Grande (MS),Recife (PE),firstClass,1244.73,CloudFy,Hotel AU,4,312.83,1251.32,2496.05
64985,633,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,Rainbow,Hotel A,4,313.02,1252.08,2593.29
64987,633,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,CloudFy,Hotel A,4,313.02,1252.08,2698.42
64989,633,Campo Grande (MS),Natal (RN),premium,541.59,Rainbow,Hotel BD,1,242.88,242.88,784.47
64995,633,Campo Grande (MS),Natal (RN),premium,541.59,Rainbow,Hotel BD,3,242.88,728.64,1270.23
64997,633,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,Rainbow,Hotel CB,4,165.99,663.96,2418.13
65001,633,Campo Grande (MS),Florianopolis (SC),economic,808.63,CloudFy,Hotel A,4,313.02,1252.08,2060.71
65004,633,Campo Grande (MS),Natal (RN),economic,411.05,Rainbow,Hotel BD,3,242.88,728.64,1139.69
65005,633,Campo Grande (MS),Recife (PE),firstClass,1185.95,Rainbow,Hotel AU,1,312.83,312.83,1498.78
65008,633,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,Rainbow,Hotel CB,2,165.99,331.98,1278.53
65010,633,Campo Grande (MS),Salvador (BH),premium,826.72,CloudFy,Hotel K,1,263.41,263.41,1090.13
65014,633,Campo Grande (MS),Natal (RN),economic,467.6,CloudFy,Hotel BD,1,242.88,242.88,710.48
65015,633,Campo Grande (MS),Aracaju (SE),economic,877.56,Rainbow,Hotel Z,2,208.04,416.08,1293.64
65017,633,Campo Grande (MS),Salvador (BH),firstClass,1052.6,FlyingDrops,Hotel K,4,263.41,1053.64,2106.24
65018,633,Campo Grande (MS),Sao Paulo (SP),economic,381.83,Rainbow,Hotel AF,3,139.1,417.3,799.13
65024,633,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,1,313.02,313.02,1077.55
65025,633,Campo Grande (MS),Natal (RN),premium,652.47,CloudFy,Hotel BD,1,242.88,242.88,895.35
65027,633,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,4,208.04,832.16,1979.11
65031,633,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,2,247.62,495.24,1156.56
65033,633,Campo Grande (MS),Salvador (BH),firstClass,1149.38,CloudFy,Hotel K,1,263.41,263.41,1412.79
65037,633,Campo Grande (MS),Recife (PE),economic,659.43,CloudFy,Hotel AU,3,312.83,938.49,1597.92
65045,633,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,FlyingDrops,Hotel A,2,313.02,626.04,1936.36
65047,633,Campo Grande (MS),Florianopolis (SC),economic,808.63,CloudFy,Hotel A,3,313.02,939.06,1747.69
65049,633,Campo Grande (MS),Aracaju (SE),premium,1215.45,CloudFy,Hotel Z,1,208.04,208.04,1423.49
65066,633,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,CloudFy,Hotel A,1,313.02,313.02,1759.36
65068,633,Campo Grande (MS),Aracaju (SE),premium,1215.45,CloudFy,Hotel Z,2,208.04,416.08,1631.53
65070,633,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,FlyingDrops,Hotel AF,2,139.1,278.2,962.85
65071,633,Campo Grande (MS),Sao Paulo (SP),premium,441.34,Rainbow,Hotel AF,1,139.1,139.1,580.44
65072,633,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1614.7,CloudFy,Hotel CB,1,165.99,165.99,1780.69
65077,633,Campo Grande (MS),Brasilia (DF),economic,506.56,CloudFy,Hotel BP,2,247.62,495.24,1001.8
65078,633,Campo Grande (MS),Natal (RN),economic,411.05,Rainbow,Hotel BD,2,242.88,485.76,896.81
65079,633,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,4,247.62,990.48,1861.39
65081,633,Campo Grande (MS),Natal (RN),firstClass,778.01,Rainbow,Hotel BD,4,242.88,971.52,1749.53
65083,633,Campo Grande (MS),Recife (PE),firstClass,1262.23,FlyingDrops,Hotel AU,1,312.83,312.83,1575.06
65084,633,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1614.7,CloudFy,Hotel CB,1,165.99,165.99,1780.69
65087,633,Campo Grande (MS),Rio de Janeiro (RJ),economic,972.12,CloudFy,Hotel CB,1,165.99,165.99,1138.11
65089,633,Campo Grande (MS),Recife (PE),premium,959.91,CloudFy,Hotel AU,4,312.83,1251.32,2211.23
65103,633,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,CloudFy,Hotel Z,1,208.04,208.04,1789.84
65108,633,Campo Grande (MS),Rio de Janeiro (RJ),premium,1363.27,CloudFy,Hotel CB,3,165.99,497.97,1861.24
65109,633,Campo Grande (MS),Florianopolis (SC),premium,1031.59,CloudFy,Hotel A,4,313.02,1252.08,2283.67
65110,633,Campo Grande (MS),Natal (RN),economic,411.05,Rainbow,Hotel BD,4,242.88,971.52,1382.57
65114,633,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,1,313.02,313.02,1077.55
65117,633,Campo Grande (MS),Florianopolis (SC),premium,1031.59,CloudFy,Hotel A,3,313.02,939.06,1970.65
65120,633,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,3,247.62,742.86,1404.18
65121,633,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,1,208.04,208.04,1354.99
65122,633,Campo Grande (MS),Brasilia (DF),firstClass,949.99,CloudFy,Hotel BP,3,247.62,742.86,1692.85
65140,634,Campo Grande (MS),Sao Paulo (SP),economic,381.83,Rainbow,Hotel AF,1,139.1,139.1,520.93
65148,634,Campo Grande (MS),Natal (RN),premium,652.47,CloudFy,Hotel BD,4,242.88,971.52,1623.99
65157,634,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,1,247.62,247.62,908.94
65158,634,Campo Grande (MS),Salvador (BH),premium,826.72,CloudFy,Hotel K,3,263.41,790.23,1616.95
65164,634,Campo Grande (MS),Sao Paulo (SP),economic,381.83,Rainbow,Hotel AF,4,139.1,556.4,938.23
65166,634,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,Rainbow,Hotel CB,1,165.99,165.99,1920.16
65167,634,Campo Grande (MS),Salvador (BH),premium,834.61,Rainbow,Hotel K,1,263.41,263.41,1098.02
65169,634,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,Rainbow,Hotel A,4,313.02,1252.08,2593.29
65171,634,Campo Grande (MS),Natal (RN),premium,541.59,Rainbow,Hotel BD,1,242.88,242.88,784.47
65173,634,Campo Grande (MS),Aracaju (SE),economic,877.56,Rainbow,Hotel Z,2,208.04,416.08,1293.64
65181,634,Campo Grande (MS),Recife (PE),firstClass,1262.23,FlyingDrops,Hotel AU,2,312.83,625.66,1887.89
65191,634,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,4,208.04,832.16,1979.11
65194,634,Campo Grande (MS),Recife (PE),premium,991.22,Rainbow,Hotel AU,3,312.83,938.49,1929.71
65196,634,Campo Grande (MS),Recife (PE),economic,674.16,Rainbow,Hotel AU,2,312.83,625.66,1299.82
65200,634,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,FlyingDrops,Hotel A,1,313.02,313.02,1623.34
65201,634,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,1,247.62,247.62,908.94
65202,634,Campo Grande (MS),Florianopolis (SC),economic,764.53,Rainbow,Hotel A,2,313.02,626.04,1390.57
65203,634,Campo Grande (MS),Recife (PE),economic,659.43,CloudFy,Hotel AU,3,312.83,938.49,1597.92
65205,634,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,Rainbow,Hotel A,4,313.02,1252.08,2593.29
65206,634,Campo Grande (MS),Rio de Janeiro (RJ),economic,972.12,CloudFy,Hotel CB,2,165.99,331.98,1304.1
65225,634,Campo Grande (MS),Natal (RN),firstClass,732.89,CloudFy,Hotel BD,4,242.88,971.52,1704.41
65227,634,Campo Grande (MS),Brasilia (DF),economic,517.82,Rainbow,Hotel BP,3,247.62,742.86,1260.68
65229,634,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,FlyingDrops,Hotel Z,4,208.04,832.16,2305.57
65234,634,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,3,247.62,742.86,1613.77
65237,634,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,FlyingDrops,Hotel A,4,313.02,1252.08,2562.4
65239,634,Campo Grande (MS),Rio de Janeiro (RJ),premium,1363.27,CloudFy,Hotel CB,1,165.99,165.99,1529.26
65242,634,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,Rainbow,Hotel Z,3,208.04,624.12,2169.9
65254,634,Campo Grande (MS),Recife (PE),firstClass,1185.95,Rainbow,Hotel AU,1,312.83,312.83,1498.78
65256,634,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,4,208.04,832.16,1979.11
65260,634,Campo Grande (MS),Florianopolis (SC),economic,808.63,CloudFy,Hotel A,4,313.02,1252.08,2060.71
65264,634,Campo Grande (MS),Recife (PE),firstClass,1185.95,Rainbow,Hotel AU,2,312.83,625.66,1811.61
65266,634,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,Rainbow,Hotel CB,1,165.99,165.99,1920.16
65274,634,Campo Grande (MS),Salvador (BH),economic,615.26,Rainbow,Hotel K,1,263.41,263.41,878.67
65280,634,Campo Grande (MS),Rio de Janeiro (RJ),premium,1363.27,CloudFy,Hotel CB,2,165.99,331.98,1695.25
65284,634,Campo Grande (MS),Brasilia (DF),premium,661.32,CloudFy,Hotel BP,3,247.62,742.86,1404.18
65286,634,Campo Grande (MS),Brasilia (DF),economic,506.56,CloudFy,Hotel BP,4,247.62,990.48,1497.04
65289,634,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,Rainbow,Hotel CB,2,165.99,331.98,1278.53
65295,634,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,2,247.62,495.24,1366.15
65303,634,Campo Grande (MS),Brasilia (DF),firstClass,870.91,Rainbow,Hotel BP,4,247.62,990.48,1861.39
65306,634,Campo Grande (MS),Salvador (BH),premium,834.61,Rainbow,Hotel K,2,263.41,526.82,1361.43
65309,634,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,Rainbow,Hotel Z,4,208.04,832.16,2377.94
65312,634,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,4,208.04,832.16,1979.11
65318,634,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,CloudFy,Hotel Z,2,208.04,416.08,1997.88
65319,634,Campo Grande (MS),Brasilia (DF),firstClass,949.99,CloudFy,Hotel BP,1,247.62,247.62,1197.61
65320,634,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,Rainbow,Hotel CB,2,165.99,331.98,1660.86
65321,634,Campo Grande (MS),Sao Paulo (SP),premium,536.98,CloudFy,Hotel AF,1,139.1,139.1,676.08
65324,634,Campo Grande (MS),Salvador (BH),premium,834.61,Rainbow,Hotel K,4,263.41,1053.64,1888.25
65325,634,Campo Grande (MS),Aracaju (SE),premium,1146.95,Rainbow,Hotel Z,2,208.04,416.08,1563.03
65326,634,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,Rainbow,Hotel CB,3,165.99,497.97,1444.52
